DATAFLOW,LAST UPDATE,freq,nace_r2,isco08,worktime,age,sex,indic_se,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2002,2950,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2006,4461,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2010,2819,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2014,3845,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2018,5571,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2002,2104,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2006,2414,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2010,2483,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2014,2692,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2018,2769,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2002,396,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2006,516,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2010,653,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2014,790,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2018,1063,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2002,3243,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2006,3806,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2010,4153,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2014,4645,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2018,4943,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2002,382,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2006,554,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2010,857,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2014,1025,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2018,1451,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2010,548,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2014,523,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2018,677,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2002,1342,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2006,1479,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2010,1705,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2014,1977,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2018,2323,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2002,2871,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2006,2956,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2010,3427,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2014,3675.04,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2018,3799,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2002,4199,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2006,4468,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2010,5344,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2014,5732,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2018,5589,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2002,650,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2006,769,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2010,951,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2014,1136,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2018,1285,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2002,1130,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2006,1325,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2010,1466,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2014,1474,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2018,1390,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2002,218,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2006,350,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2010,496,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2014,565,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2018,997,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2002,2929,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2006,3229,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2010,3578,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2014,4079,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2018,3931,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovenia,2002,1124,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovenia,2006,1328,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovenia,2010,1575,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovenia,2014,1661,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovenia,2018,1862,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovakia,2002,445,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovakia,2006,666,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovakia,2010,918,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovakia,2014,1081,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Slovakia,2018,1346,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Turkey,2006,649,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Turkey,2010,778,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Turkey,2014,777,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,Turkey,2018,679,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,United Kingdom,2002,3775,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,United Kingdom,2006,4008,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,United Kingdom,2010,3455,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,United Kingdom,2014,3760,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Males,Mean earnings in euro,United Kingdom,2018,3863,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Austria,2002,2214,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Austria,2006,2412,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Austria,2010,2656,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Austria,2014,2933,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Austria,2018,3174,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Belgium,2002,2488,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Belgium,2006,2794,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Belgium,2010,3115,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Belgium,2014,3423,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Belgium,2018,3659,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Bulgaria,2002,152,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Bulgaria,2006,213,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Bulgaria,2010,386,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Bulgaria,2014,476,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Bulgaria,2018,691,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Switzerland,2010,5333,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Switzerland,2014,6609,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Switzerland,2018,7353,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Cyprus,2002,1460,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Cyprus,2006,1743,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Cyprus,2010,1963,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Cyprus,2014,1791,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Cyprus,2018,1875,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Czechia,2002,530,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Czechia,2006,793,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Czechia,2010,1007,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Czechia,2014,964,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Czechia,2018,1252,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2002,2687,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2006,2813,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2010,2993,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2014,3258,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2018,3575,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Denmark,2002,3526,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Denmark,2006,3946,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Denmark,2010,4670,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Denmark,2014,5014,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Denmark,2018,5398,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Services of the business economy,Total,Full-time,Total,Total,Mean earnings in euro,Estonia,2002,445,
